"id","planet","lefty","major","age","hs.gpa","income","gpa"
13405,"Jupiter",FALSE,"Music Recording Technology",17,3.722,NA,3.861
13406,"Jupiter",FALSE,"Music Recording Technology",22,2.398,NA,3.607
13407,"Jupiter",FALSE,"Comm Health & Leadership",20,2.848,NA,2.31
13408,"Saturn",TRUE,"Music Recording Technology",19,0,10.1089900545121,0.007
13409,"Jupiter",FALSE,"International Studies",18,4,NA,4
13410,"Saturn",TRUE,"Fitness Technician",18,4,NA,2.895
13411,"Neptune",FALSE,"Music Recording Technology",22,0,9.17790313359088,0
13412,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.854
13413,"Jupiter",FALSE,"Music Recording Technology",17,2.483,NA,1.961
13414,"Jupiter",FALSE,"Music Recording Technology",17,2.25,567.787577660119,1.391
13415,"Jupiter",FALSE,"Music Recording Technology",16,2.238,NA,2.862
13416,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.191
13417,"Mars",FALSE,"Music Recording Technology",17,3.167,NA,3.756
13418,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.308
13419,"Jupiter",FALSE,"Music Recording Technology",16,3.696,12943.0581599739,2.721
13420,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.458
13421,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,3.351
13422,"Jupiter",FALSE,"Music Recording Technology",17,3.086,9335.23873351187,2.494
13423,"Jupiter",FALSE,"Music Recording Technology",16,0.476,281.067916286148,1.123
13424,"Jupiter",TRUE,"International Studies",18,3.721,NA,3.866
13425,"Saturn",FALSE,"Music Recording Technology",16,1.755,NA,1.898
13426,"Saturn",FALSE,"Engineering/Electrical",18,3.957,NA,3.815
13427,"Saturn",TRUE,"Visual Arts Illustration Spec",18,0.07,NA,1.364
13428,"Saturn",TRUE,"Atmospheric Sciences",27,4,NA,3.172
13429,"Saturn",FALSE,"Fitness Technician",18,3.89,NA,3.059
13430,"Jupiter",FALSE,"Visual Arts - Design Spec.",18,0,8.60243364423811,0.071
13431,"Jupiter",FALSE,"Comm Health & Leadership",25,2.541,2638.29294796939,2.191
13432,"Jupiter",TRUE,"Visual Arts Illustration Spec",18,2.167,NA,1.285
13433,"Saturn",TRUE,"Music Recording Technology",18,4,NA,2.943
13434,"Neptune",FALSE,"Music Recording Technology",18,4,NA,3.968
13435,"Mars",TRUE,"Visual Arts Illustration Spec",22,3.032,1709.16433202253,2.106
13436,"Saturn",TRUE,"Engineering/Electrical",37,2.727,NA,3.268
13437,"Saturn",TRUE,"Atmospheric Sciences",18,0.867,149.46511773348,0.903
13438,"Jupiter",TRUE,"International Studies",22,0,17.173640878255,0.053
13439,"Saturn",TRUE,"Business Administration",20,0,12.3299364120346,0
13440,"Saturn",FALSE,"Music Recording Technology",17,4,NA,3.999
13441,"Venus",TRUE,"International Studies",37,0,1.54831823828134,0
13442,"Saturn",TRUE,"Engineering/Electrical",18,3.901,NA,3.839
13443,"Jupiter",FALSE,"Music Recording Technology",16,2.453,6023.93038130121,2.152
13444,"Jupiter",FALSE,"Music Recording Technology",17,3.525,NA,3.16
13445,"Jupiter",FALSE,"Music Recording Technology",20,1.467,NA,1.664
13446,"Jupiter",FALSE,"Music Recording Technology",25,0,11.4446906254556,0.021
13447,"Saturn",TRUE,"International Studies",28,4,NA,3.999
13448,"Jupiter",FALSE,"International Studies",18,4,NA,3.977
13449,"Earth",FALSE,"Visual Arts Illustration Spec",18,2.073,1760.68677024923,2.123
13450,"Saturn",FALSE,"Music Recording Technology",19,3.544,NA,3.551
13451,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.549
13452,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,4
13453,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,3.925
13454,"Jupiter",FALSE,"Music Recording Technology",17,1.925,4161.71877041327,2.34
13455,"Jupiter",FALSE,"Music Recording Technology",16,3.803,NA,3.211
13456,"Jupiter",FALSE,"Music Recording Technology",18,2.744,NA,2.549
13457,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,3.811
13458,"Jupiter",TRUE,"Engineering/Electrical",22,4,NA,3.945
13459,"Jupiter",TRUE,"Technical Apparel Design",23,4,NA,3.923
13460,"Jupiter",TRUE,"Fitness Technician",23,4,NA,3.98
13461,"Jupiter",FALSE,"International Studies",18,0.004,51.3017387902311,0.097
13462,"Jupiter",TRUE,"Motorcycle & Outdoor Pow Equip",37,4,51170.9834890319,3.05
13463,"Neptune",TRUE,"Theatre Arts",22,3.894,NA,3.845
13464,"Saturn",FALSE,"Atmospheric Sciences",30,4,NA,3.985
13465,"Jupiter",FALSE,"Music Recording Technology",58,4,NA,3.694
13466,"Saturn",TRUE,"American Sign Lang/Interpret",19,4,136553.036877223,3.703
13467,"Jupiter",FALSE,"Music Recording Technology",17,3.541,10929.1213259673,2.831
13468,"Jupiter",FALSE,"Music Recording Technology",17,4,729345.533333503,3.763
13469,"Saturn",FALSE,"Music Recording Technology",16,3.946,NA,3.39
13470,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,4
13471,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.954
13472,"Jupiter",FALSE,"Music Recording Technology",17,3.29,NA,2.829
13473,"Jupiter",FALSE,"Music Recording Technology",17,2.611,NA,4
13474,"Jupiter",FALSE,"Music Recording Technology",16,3.849,NA,3.363
13475,"Jupiter",FALSE,"Music Recording Technology",17,3.37,NA,2.874
13476,"Earth",FALSE,"Music Recording Technology",17,4,NA,3.732
13477,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,4
13478,"Saturn",FALSE,"Music Recording Technology",17,3.554,NA,3.866
13479,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,4
13480,"Saturn",FALSE,"Music Recording Technology",17,0,10.9179655904521,0.027
13481,"Earth",FALSE,"Music Recording Technology",18,4,NA,4
13482,"Earth",FALSE,"Music Recording Technology",25,4,NA,3.695
13483,"Jupiter",FALSE,"Fitness Technician",34,4,NA,3.975
13484,"Jupiter",FALSE,"Music Recording Technology",19,1.918,3989.2560990492,1.952
13485,"Jupiter",FALSE,"Marketing Management",20,0,56.2442304097924,0
13486,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,3.513
13487,"Jupiter",FALSE,"International Studies",20,4,NA,3.069
13488,"Jupiter",FALSE,"Music Recording Technology",20,4,NA,3.801
13489,"Jupiter",FALSE,"Music Recording Technology",17,3.713,NA,2.936
13490,"Venus",TRUE,"Exercise Sci/Kinesiology",20,4,NA,3.839
13491,"Jupiter",TRUE,"Non-Destructive Testing Tech",19,4,NA,3.583
13492,"Saturn",TRUE,"Music Recording Technology",18,0,6.91817451126792,0.042
13493,"Jupiter",TRUE,"Social & Behavioral Sciences",17,0,45.4067859601728,0.037
13494,"Jupiter",TRUE,"Atmospheric Sciences",32,4,NA,4
13495,"Jupiter",FALSE,"Music Recording Technology",15,2.599,NA,2.716
13496,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.291
13497,"Jupiter",FALSE,"Psychology",19,4,NA,3.904
13498,"Jupiter",FALSE,"Interior Design",18,4,NA,3.574
13499,"Jupiter",FALSE,"Music Recording Technology",20,3.894,380522.35051688,4
13500,"Saturn",TRUE,"Dental Hygiene",18,4,NA,3.733
13501,"Jupiter",FALSE,"Music Recording Technology",16,3.327,NA,2.701
13502,"Saturn",FALSE,"Visual Arts Illustration Spec",18,1.749,NA,2.567
13503,"Saturn",FALSE,"International Studies",23,0,11.0430865871743,0.096
13504,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,4
13505,"Earth",FALSE,"Music Recording Technology",17,1.484,687.969695082428,1.749
13506,"Saturn",TRUE,"Visual Arts Illustration Spec",21,0,16.5481518596375,0.02
13507,"Jupiter",FALSE,"Music Recording Technology",17,3.878,NA,2.351
13508,"Jupiter",FALSE,"Music Recording Technology",17,3.536,54288.5572726414,3.109
13509,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,4
13510,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,3.962
13511,"Earth",FALSE,"Music Recording Technology",17,1.885,NA,2.126
13512,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.968
13513,"Jupiter",FALSE,"Music Recording Technology",17,4,540407.581804422,4
13514,"Venus",TRUE,"Web Graphic Design",26,4,NA,3.963
13515,"Saturn",TRUE,"Sociology",17,3.948,1781.64957952166,2.227
13516,"Jupiter",FALSE,"Music Recording Technology",19,2.595,NA,2.435
13517,"Mars",FALSE,"Music Recording Technology",18,0,23.6192433523368,0.003
13518,"Jupiter",FALSE,"Electronics Engineering Tech",44,4,NA,4
13519,"Jupiter",FALSE,"Music Recording Technology",17,2.853,492517.564109684,3.592
13520,"Jupiter",FALSE,"Surveying Technology",22,4,NA,3.897
13521,"Saturn",FALSE,"Music Recording Technology",18,4,NA,3.319
13522,"Uranus",FALSE,"International Studies",18,4,NA,3.436
13523,"Jupiter",TRUE,"International Studies",24,4,NA,3.888
13524,"Jupiter",TRUE,"Atmospheric Sciences",53,0,17.1064209772936,0
13525,"Saturn",TRUE,"Social Work",18,0,4.65943248786223,0
13526,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.778
13527,"Saturn",TRUE,"International Studies",38,1.967,1813.50732859888,1.697
13528,"Jupiter",FALSE,"Computer Sci & Info Systems",19,0,18.0179431424479,0
13529,"Neptune",TRUE,"Atmospheric Sciences",32,4,NA,3.946
13530,"Earth",FALSE,"Music Recording Technology",17,4,NA,3.337
13531,"Saturn",FALSE,"Music Recording Technology",17,4,NA,3.832
13532,"Jupiter",FALSE,"Music Recording Technology",17,1.663,NA,1.82
13533,"Jupiter",FALSE,"American Sign Language",28,4,NA,3.904
13534,"Jupiter",FALSE,"International Studies",21,3.644,NA,2.642
13535,"Jupiter",FALSE,"Visual Arts Illustration Spec",18,4,NA,3.86
13536,"Jupiter",FALSE,"Respiratory Therapy",24,4,NA,3.507
13537,"Saturn",TRUE,"International Studies",18,4,NA,3.777
13538,"Jupiter",FALSE,"Music Recording Technology",18,4,NA,3.927
13539,"Jupiter",FALSE,"Engineering/Electrical",18,1.993,NA,2.351
13540,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.512
13541,"Saturn",TRUE,"Atmospheric Sciences",18,4,NA,3.124
13542,"Jupiter",FALSE,"Fitness Technician",24,4,NA,3.278
13543,"Jupiter",FALSE,"Music Recording Technology",18,4,NA,3.954
13544,"Saturn",FALSE,"International Studies",25,0,10.1062941493094,0
13545,"Saturn",FALSE,"Music Recording Technology",17,1.648,840.371622309426,2.141
13546,"Jupiter",FALSE,"Music Recording Technology",18,0.796,3003.99920822167,1.407
13547,"Jupiter",TRUE,"Welding Fabrication Inspection",43,4,NA,3.986
13548,"Jupiter",FALSE,"International Studies",21,0,14.4198757082396,0.293
13549,"Jupiter",TRUE,"Music Recording Technology",18,2.211,444.280928195374,1.623
13550,"Jupiter",FALSE,"Visual Arts Illustration Spec",27,3.45,NA,3.538
13551,"Venus",FALSE,"Atmospheric Sciences",18,0.821,727.123022099199,2.028
13552,"Jupiter",FALSE,"Visual Arts Illustration Spec",18,4,NA,3.247
13553,"Earth",FALSE,"Music Recording Technology",17,4,NA,4
13554,"Jupiter",FALSE,"Music Recording Technology",17,4,91223.7060038631,4
13555,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,3.887
13556,"Earth",FALSE,"Music Recording Technology",17,0.931,2905.04765669697,1.975
13557,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.389
13558,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,4
13559,"Neptune",FALSE,"Music Recording Technology",16,3.905,NA,3.457
13560,"Jupiter",FALSE,"Music Recording Technology",17,3.952,11537.5569841437,3.194
13561,"Jupiter",FALSE,"Music Recording Technology",16,2.178,NA,2.378
13562,"Neptune",FALSE,"Music Recording Technology",16,3.728,NA,3.843
13563,"Saturn",FALSE,"Music Recording Technology",17,0,10.1545724067076,0
13564,"Jupiter",FALSE,"Fitness Technician",18,3.432,NA,3.111
13565,"Jupiter",FALSE,"Theatre Arts",29,4,NA,4
13566,"Jupiter",FALSE,"Visual Arts Illustration Spec",18,4,NA,3.976
13567,"Jupiter",FALSE,"Visual Arts - Multimedia Spec",18,0.037,1488.50691723047,1.702
13568,"Jupiter",FALSE,"Social Work",21,3.633,NA,2.448
13569,"Saturn",TRUE,"International Studies",26,0,18.2155074839315,0
13570,"Saturn",TRUE,"Theatre Arts",20,1.471,4068.36530642782,1.922
13571,"Uranus",FALSE,"International Studies",19,2.79,NA,3.264
13572,"Jupiter",TRUE,"Web Graphic Design",19,0,12.179563846238,0.021
13573,"Saturn",TRUE,"Music Recording Technology",18,4,NA,2.755
13574,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.915
13575,"Saturn",FALSE,"Music Recording Technology",16,1.801,NA,1.695
13576,"Saturn",FALSE,"Engineering/Computer",18,0,40.5676001717441,0.018
13577,"Jupiter",FALSE,"Music Recording Technology",17,3.462,46636.6618069188,3.076
13578,"Saturn",FALSE,"Music Recording Technology",17,4,NA,3.975
13579,"Jupiter",FALSE,"Music Recording Technology",17,3.752,8395.51035114245,2.541
13580,"Uranus",FALSE,"Music Recording Technology",17,4,NA,3.615
13581,"Jupiter",FALSE,"Music Recording Technology",17,4,56732.9116500767,3.81
13582,"Neptune",FALSE,"Music Recording Technology",17,0.259,157.603378570331,1.471
13583,"Jupiter",FALSE,"Comm Health & Leadership",20,4,NA,3.362
13584,"Uranus",FALSE,"Music Recording Technology",17,4,NA,4
13585,"Neptune",FALSE,"Music Recording Technology",16,3.996,49666.6891940415,3.482
13586,"Jupiter",FALSE,"Music Recording Technology",17,0.356,NA,1.829
13587,"Jupiter",FALSE,"Music Recording Technology",20,4,10618.9752192822,3.224
13588,"Uranus",FALSE,"Music Recording Technology",21,2.066,3205.42479836102,2.47
13589,"Saturn",FALSE,"Pre-Medical Health Sciences",20,0,9.47337613389443,0.068
13590,"Saturn",FALSE,"Exercise Sci/Kinesiology",21,4,NA,3.997
13591,"Jupiter",TRUE,"Music Recording Technology",19,3.677,NA,2.887
13592,"Saturn",FALSE,"Music Recording Technology",18,0.097,NA,1.531
13593,"Mercury",TRUE,"Engineering/Mechanical",19,0,25.1407168555175,0.027
13594,"Uranus",FALSE,"Music Recording Technology",19,2.826,4250.17199597631,2.011
13595,"Jupiter",TRUE,"Music Recording Technology",28,2.411,NA,2.425
13596,"Saturn",TRUE,"Fitness Technician",18,4,16838.9086330548,2.806
13597,"Jupiter",TRUE,"International Studies",24,0,32.9081254274443,0.012
13598,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.829
13599,"Saturn",TRUE,"Visual Arts Illustration Spec",18,4,NA,3.007
13600,"Earth",FALSE,"Music Recording Technology",18,4,NA,4
13601,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,3.872
13602,"Saturn",FALSE,"Music Recording Technology",29,4,NA,3.154
13603,"Neptune",TRUE,"Music Recording Technology",19,3.995,NA,3.392
13604,"Saturn",FALSE,"Visual Arts - Photograph Spec",18,4,NA,3.793
13605,"Jupiter",FALSE,"International Studies",26,4,NA,3.92
13606,"Jupiter",FALSE,"International Studies",19,0.334,97.3467570643841,0.849
13607,"Earth",TRUE,"International Studies",18,0,16.2478688397211,0.033
13608,"Mercury",FALSE,"Theatre Arts",20,4,NA,3.723
13609,"Saturn",FALSE,"Visual Arts Illustration Spec",18,4,NA,4
13610,"Jupiter",FALSE,"Exercise Sci/Kinesiology",33,4,NA,4
13611,"Venus",TRUE,"Visual Arts Illustration Spec",19,4,NA,3.887
13612,"Saturn",FALSE,"Visual Arts Illustration Spec",17,4,NA,3.474
13613,"Jupiter",FALSE,"Social Work",19,0,202.279414205802,0.685
13614,"Jupiter",TRUE,"Social Work",18,4,NA,4
13615,"Jupiter",TRUE,"Music Recording Technology",18,0,51.5639274951904,0.856
13616,"Jupiter",TRUE,"Psychology",19,1.477,955.646449855874,0.981
13617,"Earth",FALSE,"Writing",18,0.138,170.755104703624,0.708
13618,"Venus",FALSE,"Technical Apparel Design",23,0.838,NA,1.327
13619,"Jupiter",FALSE,"Fitness Technician",18,4,NA,3.313
13620,"Earth",TRUE,"Advanced Manufacturing",42,2.716,NA,2.688
13621,"Jupiter",FALSE,"Non-Destructive Testing Tech",18,0,6.09022692056699,0.079
13622,"Saturn",FALSE,"Music Recording Technology",16,3.603,4336.65355634764,3.031
13623,"Venus",TRUE,"Exercise Sci/Kinesiology",24,4,NA,3.693
13624,"Saturn",FALSE,"Music Recording Technology",23,4,NA,3.496
13625,"Jupiter",TRUE,"Social Work",19,4,NA,3.844
13626,"Venus",TRUE,"Comm Health & Leadership",23,3.728,265176.557341245,3.635
13627,"Jupiter",TRUE,"Engineering/Electrical",26,2.759,NA,2.752
13628,"Saturn",TRUE,"Music Recording Technology",18,0,10.0900806135768,0.016
13629,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,3.995
13630,"Saturn",FALSE,"Music Recording Technology",15,0.648,45.6219882177901,0.764
13631,"Earth",FALSE,"Music Recording Technology",16,4,NA,4
13632,"Earth",FALSE,"Music Recording Technology",17,4,NA,3.66
13633,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.936
13634,"Jupiter",FALSE,"Music Recording Technology",19,1.218,NA,1.722
13635,"Venus",FALSE,"Fitness Technician",17,4,NA,3.985
13636,"Earth",FALSE,"Transition to Teaching/ARL",18,0,16.5916872720499,0
13637,"Neptune",TRUE,"International Studies",18,3.643,29487.8650434589,3.294
13638,"Neptune",FALSE,"Visual Arts Illustration Spec",32,4,NA,3.911
13639,"Saturn",FALSE,"Pre-Medical Health Sciences",21,0,49.853393151655,0.267
13640,"Jupiter",FALSE,"Music Recording Technology",21,2.65,18306.2580687073,2.067
13641,"Jupiter",TRUE,"Social Work",19,4,NA,3.972
13642,"Jupiter",FALSE,"Music Recording Technology",23,4,NA,4
13643,"Uranus",FALSE,"Engineering/Civil/Environ",20,4,NA,3.993
13644,"Saturn",FALSE,"Visual Arts Illustration Spec",21,4,NA,3.66
13645,"Earth",FALSE,"Atmospheric Sciences",38,4,NA,3.952
13646,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.984
13647,"Jupiter",FALSE,"International Studies",27,4,NA,4
13648,"Jupiter",FALSE,"International Studies",59,4,NA,3.987
13649,"Saturn",FALSE,"Psychology",21,4,NA,3.442
13650,"Venus",FALSE,"Technical Apparel Design",30,4,NA,3.944
13651,"Jupiter",FALSE,"Comm Health & Leadership",18,1.96,260.922593612647,1.723
13652,"Saturn",TRUE,"Visual Arts Illustration Spec",24,4,NA,3.972
13653,"Uranus",TRUE,"Dental Hygiene",18,3.487,40643.4181251169,2.96
13654,"Saturn",TRUE,"Advanced Manufacturing",18,4,NA,4
13655,"Jupiter",FALSE,"Theatre Arts",20,0,NA,0.766
13656,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,3.934
13657,"Neptune",FALSE,"Music Recording Technology",17,4,NA,4
13658,"Jupiter",FALSE,"Music Recording Technology",17,4,182225.72680533,3.717
13659,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,4
13660,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.743
13661,"Jupiter",FALSE,"Music Recording Technology",17,1.072,NA,1.629
13662,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.789
13663,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,4
13664,"Saturn",FALSE,"Music Recording Technology",17,4,NA,3.843
13665,"Saturn",FALSE,"Music Recording Technology",17,4,NA,3.587
13666,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.974
13667,"Saturn",FALSE,"Music Recording Technology",17,0,257.646738106971,1.106
13668,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,4
13669,"Earth",FALSE,"Music Recording Technology",17,4,NA,3.68
13670,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,3.57
13671,"Jupiter",FALSE,"Music Recording Technology",17,1.805,25671.462217987,2.7
13672,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.987
13673,"Jupiter",FALSE,"Music Recording Technology",17,3.997,NA,3.805
13674,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.124
13675,"Jupiter",FALSE,"Music Recording Technology",17,0,17.1753961231844,0.077
13676,"Saturn",FALSE,"Music Recording Technology",17,4,NA,3.418
13677,"Uranus",FALSE,"Music Recording Technology",17,3.232,NA,3.421
13678,"Saturn",FALSE,"Music Recording Technology",17,2.625,NA,2.198
13679,"Jupiter",FALSE,"Music Recording Technology",18,2.512,7841.86444393112,1.811
13680,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.965
13681,"Venus",FALSE,"Music Recording Technology",17,4,NA,3.362
13682,"Neptune",FALSE,"Music Recording Technology",17,4,NA,3.945
13683,"Saturn",FALSE,"Music Recording Technology",17,3.751,NA,3.686
13684,"Jupiter",FALSE,"Music Recording Technology",17,2.84,NA,3.149
13685,"Jupiter",FALSE,"Music Recording Technology",17,3.96,NA,3.258
13686,"Uranus",FALSE,"Music Recording Technology",17,1.673,1248.93523909871,1.743
13687,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.906
13688,"Uranus",FALSE,"Music Recording Technology",17,4,NA,3.362
13689,"Jupiter",FALSE,"Music Recording Technology",17,3.382,64137.6453956625,3.387
13690,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.828
13691,"Jupiter",FALSE,"Music Recording Technology",16,4,NA,4
13692,"Venus",TRUE,"Cabinet Making Furniture Const",19,3.271,NA,3.353
13693,"Jupiter",FALSE,"Music Recording Technology",17,0.69,NA,0.544
13694,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.742
13695,"Saturn",FALSE,"Fitness Technician",20,4,NA,2.759
13696,"Saturn",TRUE,"International Studies",18,4,NA,3.406
13697,"Jupiter",FALSE,"English Studies",18,0,81.7424052309333,0.015
13698,"Jupiter",FALSE,"Medical Assistant",18,4,NA,4
13699,"Earth",FALSE,"International Studies",18,4,NA,3.866
13700,"Saturn",FALSE,"Surveying Technology",34,3.957,7032.17059380156,3.075
13701,"Jupiter",TRUE,"International Studies",20,4,NA,4
13702,"Saturn",FALSE,"Theatre Arts",24,4,NA,3.675
